;;;;;;;;;;;;;;;;
CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
13-23-0042-45;13-040;HUEHUETENANGO;SAN JUAN IXCOY;LICEO CRISTIANO SAN JUAN;CABECERA MUNICIPAL;58878868;RIGOBERTO GABRIEL GONZLEZ MɒIDA;TOMAS GERARDO GONZALEZ RODAS;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0043-44;13-040;HUEHUETENANGO;SAN JUAN IXCOY;LICEO CRISTIANO SAN JUAN;CABECERA MUNICIPAL;44833158;RIGOBERTO GABRIEL GONZLEZ MɒIDA;MIGUEL ALEJANDRO VELSQUEZ LӐEZ;PRIMARIA DE ADULTOS;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;HUEHUETENANGO
13-23-0044-45;13-040;HUEHUETENANGO;SAN JUAN IXCOY;LICEO CRISTIANO SAN JUAN;CABECERA MUNICIPAL;44833158;RIGOBERTO GABRIEL GONZLEZ MɒIDA;MART͎ PABLO ANTONIO RODAS;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;HUEHUETENANGO
13-23-0045-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;LICEO CRISTIANO SAN JUAN;CABECERA MUNICIPAL;58878868;RIGOBERTO GABRIEL GONZLEZ MɒIDA;BERTHA ALICIA LOARCA VARGAS;PRIMARIA;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0046-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;CASERIO TXAMAYLAQ ALDEA YULGUITZ I;48986148;RIGOBERTO GABRIEL GONZLEZ MɒIDA;MAURICIO COTA DIAZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0047-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;CASER͏ YAXKOL ALDEA JOLOMG܉TZ;48339692;RIGOBERTO GABRIEL GONZLEZ MɒIDA;NARCISO FIGUEROA CHVEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0049-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXA A EORM;CASERIO JOLOTES, ALDEA TOCAL;44878448;RIGOBERTO GABRIEL GONZLEZ MɒIDA;ARTEMIO VELSQUEZ LӐEZ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0050-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;CANTON SAN SEBASTIAN ALDEA PIE DE LA CUESTA;30812011;RIGOBERTO GABRIEL GONZLEZ MɒIDA;ANA VARGAS AGUILAR;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0051-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;CASERIO SAN EUGENIO LA LOMA, ALDEA CHANCHOCAL II;0;RIGOBERTO GABRIEL GONZLEZ MɒIDA;ISABEL ZACAŔS CASTAхDA;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0052-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;CASERIO YAXKOL, ALDEA JOLOMGUITZ;48339692;RIGOBERTO GABRIEL GONZLEZ MɒIDA;NARCISO FIGUEROA CHVEZ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0053-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;CASER͏ VILLA NUEVA, ALDEA POXLAC LA BRISA;46965050;RIGOBERTO GABRIEL GONZLEZ MɒIDA;JUANA ANGELICA LӐEZ GARĆ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0054-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;CASER͏ NUEVA ESPERANZA CAPTZ͎, ALDEA CHANCHOCAL I;31071680;RIGOBERTO GABRIEL GONZLEZ MɒIDA;VITALINA ESCOBAR TERCERO;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0055-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;CASER͏ COJCN;46747520;RIGOBERTO GABRIEL GONZLEZ MɒIDA;JORGE IGNACIO MATEO JESړ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0056-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;ESCUELA OFICIAL RURAL MIXTA;CASER͏ LAS VEGAS ALDEA YULGUITZ II;40315028;RIGOBERTO GABRIEL GONZLEZ MɒIDA;VITALINA TERCERO TERCERO;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0057-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;ESCUELA OFICIAL RURAL MIXTA;CANTӎ LAS FLORES ALDEA BACڼ/td>;46880415;RIGOBERTO GABRIEL GONZLEZ MɒIDA;LAURY JOANNY LӐEZ OSORIO;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0058-46;13-040;HUEHUETENANGO;SAN JUAN IXCOY;"COLEGIO PREUNIVERSITARIO ""DEL VALLE""";CABECERA MUNICIPAL;49059904;RIGOBERTO GABRIEL GONZLEZ MɒIDA;DOMINGO BAUTISTA PIZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;NOCTURNA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0059-46;13-040;HUEHUETENANGO;SAN JUAN IXCOY;"COLEGIO PREUNIVERSITARIO ""DEL VALLE""";CABECERA MUNICIPAL;49059904;RIGOBERTO GABRIEL GONZLEZ MɒIDA;DOMINGO BAUTISTA PIZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0060-45;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COLEGIO PARAISO ESCONDIDO;CABECERA MUNICIPAL;32403627;RIGOBERTO GABRIEL GONZLEZ MɒIDA;KASSANDRA GABRIELA FIGUEROA RAFAEL;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;HUEHUETENANGO
13-23-0061-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;ESCUELA OFICIAL RURAL MIXTA;CANTӎ JOLOMXAQ, ALDEA YAXEU;57558413;RIGOBERTO GABRIEL GONZLEZ MɒIDA;MARICELA BAUTISTA GARĆ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0062-42;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COLEGIO PARA͓O ESCONDIDO;CABECERA MUNICIPAL SAN JUAN IXCOY;32403627;RIGOBERTO GABRIEL GONZLEZ MɒIDA;KASSANDRA GABRIELA FIGUEROA RAFAEL;PARVULOS;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0063-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COLEGIO PARA͓O ESCONDIDO;CABECERA MUNICIPAL SAN JUAN IXCOY;30029953;RIGOBERTO GABRIEL GONZLEZ MɒIDA;KASSANDRA GABRIELA FIGUEROA RAFAEL;PRIMARIA;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0064-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXA A EORM;CASER͏ SAN JOSɠLA CIENEGA, ALDEA CHANCHOCAL II;46471057;RIGOBERTO GABRIEL GONZLEZ MɒIDA;EDUARDO ORLANDO ESCOBEDO SAUCEDO;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0065-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXA A EORM;CASER͏ SALCHEJ, ALDEA PIɠDE LA CUESTA;32899967;RIGOBERTO GABRIEL GONZLEZ MɒIDA;CATARINA MORALES PɒEZ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0066-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXA A EORM;CASERIO TXMAYLAQ, ALDEA YULGUITZ;46700225;RIGOBERTO GABRIEL GONZLEZ MɒIDA;MAURICIO COTA DIAZ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0067-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXA A EORM;CASER͏ BAKANXAQ, ALDEA TOCAL;48986148;RIGOBERTO GABRIEL GONZLEZ MɒIDA;JOHNNY ARANDY LӐEZ OSORIO;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0068-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXA A EORM;CASER͏ CPTZIN II, ALDEA CAPTZIN LAS BRISAS;32783189;RIGOBERTO GABRIEL GONZLEZ MɒIDA;DINA REBECA D́Z SIMӎ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0069-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXA A EORM;CASER͏ NUEVO SAN FRANCISCO ALDEA YAJAUCU SIGNUP;45240841;RIGOBERTO GABRIEL GONZLEZ MɒIDA;CONCEPCIӎ FIGUERӁ VELSQUEZ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0070-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;CASER͏ EL MANANTIAL ALDEA SACHN;55741299;RIGOBERTO GABRIEL GONZLEZ MɒIDA;ALFREDO BAUTISTA PAIZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-0071-45;13-040;HUEHUETENANGO;SAN JUAN IXCOY;LICEO CRISTIANO SAN JUAN;CABECERA MUNICIPAL;44833158;RIGOBERTO GABRIEL GONZLEZ MɒIDA;MART͎ PABLO ANTONIO RODAS;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (DOS D́S A LA SEMANA);HUEHUETENANGO
13-23-0072-45;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COLEGIO PARA͓O ESCONDIDO;CABECERA MUNICIPAL;32403627;RIGOBERTO GABRIEL GONZLEZ MɒIDA;KASSANDRA GABRIELA FIGUEROA RAFAEL;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN D́ A LA SEMANA);HUEHUETENANGO
13-23-0073-46;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COLEGIO PARA͓O ESCONDIDO;CABECERA MUNICIPAL;32403627;RIGOBERTO GABRIEL GONZLEZ MɒIDA;KASSANDRA GABRIELA FIGUEROA RAFAEL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN D́ A LA SEMANA);HUEHUETENANGO
13-23-1011-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;ALDEA CANCHICU;58946227;RIGOBERTO GABRIEL GONZLEZ MɒIDA;IVI EARHLLENNE LӐEZ CANO;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1012-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;ALDEA PIE DE LA CUESTA;51550076;RIGOBERTO GABRIEL GONZLEZ MɒIDA;JUANA JOSɠGARĆ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1013-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;ALDEA SANTA ELOISA CHITAMIL;40374900;RIGOBERTO GABRIEL GONZLEZ MɒIDA;ANA LUCRECIA ESCOBAR MIGUEL;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1014-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;ALDEA YULGUITZ I;77642915;RIGOBERTO GABRIEL GONZLEZ MɒIDA;JUANA BERTA LӐEZ LӐEZ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1015-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;ALDEA YULGUITZ II;40418248;RIGOBERTO GABRIEL GONZLEZ MɒIDA;GREGORIO DELFINO ESCOBEDO ALVA;PREPRIMARIA BILINGUE;OFICIAL;RURAL;CERRADA TEMPORALMENTE;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1016-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;ALDEA YAXEU;77642915;RIGOBERTO GABRIEL GONZLEZ MɒIDA;;PREPRIMARIA BILINGUE;OFICIAL;RURAL;CERRADA TEMPORALMENTE;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1017-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;CASERIO SAN LUCAS QUISIL ALDEA QUISIL;49035099;RIGOBERTO GABRIEL GONZLEZ MɒIDA;MAŔ CRISTINA ESCOBAR LUCAS;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1018-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;CASERIO SAN CARLOS YAJAUCU;30567424;RIGOBERTO GABRIEL GONZLEZ MɒIDA;MAŔ ARACELY VELSQUEZ LOARCA;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1019-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;ALDEA SACHAN;52096084;RIGOBERTO GABRIEL GONZLEZ MɒIDA;ROBERTO LOARCA GARĆ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1020-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;CASERIO JOLOMAS Y YAXANIL ALDEA JOLIMGUITZ;33259296;RIGOBERTO GABRIEL GONZLEZ MɒIDA;MAURA LICETT RAFAEL MOLINA;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1021-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;CASERIO TAJAL ALDEA QUISIL;40729675;RIGOBERTO GABRIEL GONZLEZ MɒIDA;ANA LӐEZ BAUTISTA;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1022-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;CASERIO QUISTAC ALDEA PIE DE LA CUESTA;57509276;RIGOBERTO GABRIEL GONZLEZ MɒIDA;ITALO EDUARDO BRCENAS FOLGAR;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1023-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;ALDEA CANDELARIA CHITAMIL;32153945;RIGOBERTO GABRIEL GONZLEZ MɒIDA;JUANA PAIZ BERNABɼ/td>;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1024-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;ALDEA QUISIL;51994855;RIGOBERTO GABRIEL GONZLEZ MɒIDA;REVECA NOEMI FIGUERӁ LӐEZ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1025-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;ALDEA YULCHECAN;51542549;RIGOBERTO GABRIEL GONZLEZ MɒIDA;VITALINA LORENZO LOARCA;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1027-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;ALDEA XOPACAL;55212352;RIGOBERTO GABRIEL GONZLEZ MɒIDA;SANTIAGO GASPAR MAT́S RODAS;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1028-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;ALDEA OCHEVAL;77642915;RIGOBERTO GABRIEL GONZLEZ MɒIDA;EUSEBIA ROS QUIѓNEZ;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1029-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;ALDEA TOCAL;40447445;RIGOBERTO GABRIEL GONZLEZ MɒIDA;SEBASTIN LEODIGARIO MATEO MORALES;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1030-41;13-040;HUEHUETENANGO;SAN JUAN IXCOY;COPB ANEXO A EORM;ALDEA JOLOMGUITZ;45142788;RIGOBERTO GABRIEL GONZLEZ MɒIDA;SELVIN FERNANDO MORALES ESCOBEDO;PREPRIMARIA BILINGUE;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1031-42;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EODP ANEXA A EOUM;CABECERA MUNICIPAL;46667095;RIGOBERTO GABRIEL GONZLEZ MɒIDA;GASPAR ROBERTO LӐEZ RAFAɌ;PARVULOS;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1032-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;CASERIO QUISTAC ALDEA PIE DE LA CUESTA;31112388;RIGOBERTO GABRIEL GONZLEZ MɒIDA;ITALO EDUARDO BRCENAS FOLGAR;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1033-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;ALDEA YULCHECAN;51542549;RIGOBERTO GABRIEL GONZLEZ MɒIDA;VITALINA LORENZO LOARCA;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1034-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EOUM;CABECERA MUNICIPAL SAN JUAN IXCOY;55294754;RIGOBERTO GABRIEL GONZLEZ MɒIDA;GASPAR ROBERTO LӐEZ RAFAɌ;PRIMARIA;OFICIAL;URBANA;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1035-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;ALDEA XOPACAL;55212352;RIGOBERTO GABRIEL GONZLEZ MɒIDA;SANTIAGO GASPAR MAT́S RODAS;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1036-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;ALDEA QUISIL;30557432;RIGOBERTO GABRIEL GONZLEZ MɒIDA;REVECA NOEMI FIGUERӁ LӐEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1037-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;ALDEA PIE DE LA CUESTA;;RIGOBERTO GABRIEL GONZLEZ MɒIDA;JUANA JOSɠGARĆ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1038-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;ALDEA SANTA ELOISA CHITAMIL;77904404;RIGOBERTO GABRIEL GONZLEZ MɒIDA;ANA LUCRECIA ESCOBAR MIGUEL;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1039-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;ALDEA YULGUITZ I;77900499;RIGOBERTO GABRIEL GONZLEZ MɒIDA;JUANA BERTA LӐEZ LӐEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1040-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;CASERIO JOLOTES ALDEA TOCAL;44878448;RIGOBERTO GABRIEL GONZLEZ MɒIDA;ARTEMIO VELSQUEZ LӐEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1041-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;ALDEA BACU;51595103;RIGOBERTO GABRIEL GONZLEZ MɒIDA;CRECENCIO JACINTO RAM͒EZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1042-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;ALDEA YULGUITZ II;50531496;RIGOBERTO GABRIEL GONZLEZ MɒIDA;DOMINGO RAYMUNDO PABLO;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1043-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;CASERIO JOLOMAS Y YAXANIL ALDEA JOLOMGUITZ;33259296;RIGOBERTO GABRIEL GONZLEZ MɒIDA;MAURA LICETT RAFAEL MOLINA;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1044-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;ALDEA YAXEU;45153438;RIGOBERTO GABRIEL GONZLEZ MɒIDA;JORGE LUIS OROPEZA MɎDEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1045-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;CASERIO SAN LUCAS QUISIL, ALDEA QUISIL;49035099;RIGOBERTO GABRIEL GONZLEZ MɒIDA;MAŔ CRISTINA ESCOBAR LUCAS;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1046-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;CASERIO SAN CARLOS YAJAUCU ALDEA YAJAUCU;30567424;RIGOBERTO GABRIEL GONZLEZ MɒIDA;MAŔ ARACELY VELSQUEZ LOARCA;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1047-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;ALDEA SACHAN;40604373;RIGOBERTO GABRIEL GONZLEZ MɒIDA;ROBERTO LOARCA GARĆ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1048-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;ALDEA CHANCHOCAL II;58707991;RIGOBERTO GABRIEL GONZLEZ MɒIDA;MEDARDO ANIBAL LӐEZ HERRERA;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1049-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;CASERIO TOJQUIA ALDEA CHANCHOCAL I;41081793;RIGOBERTO GABRIEL GONZLEZ MɒIDA;GABRIELA MAŔ PANIAGUA HERRERA;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1050-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;ALDEA CHEMAL;59951884;RIGOBERTO GABRIEL GONZLEZ MɒIDA;ANGEL ROBERTO BALTAZAR DIAZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1051-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;CASERIO TAJAL ALDEA QUISIL;45751602;RIGOBERTO GABRIEL GONZLEZ MɒIDA;ANA LӐEZ BAUTISTA;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
13-23-1052-43;13-040;HUEHUETENANGO;SAN JUAN IXCOY;EORM;ALDEA TOCAL;40447445;RIGOBERTO GABRIEL GONZLEZ MɒIDA;SEBASTIN LEODIGARIO MATEO MORALES;PRIMARIA;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);HUEHUETENANGO
