;;;;;;;;;;;;;;;;
CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
05-02-0050-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL;3RA AVENIDA NORTE 0-47 ZONA 1;78825713;JUAN FRANCISCO GODOY DAVILA;HILDA GABRIELA GUZMN PER;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0051-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL;3RA AVENIDA NORTE 0-47 ZONA 1;78825713;JUAN FRANCISCO GODOY DAVILA;HILDA GABRIELA GUZMN PER;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0052-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA;5A CALLE 2-251 CALZADA 15 DE SEPTIEMBRE;50651038;JUAN FRANCISCO GODOY DAVILA;LISBETH ANAL͠SALN CASTILLO;DIVERSIFICADO;MUNICIPAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0053-42;05-006;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO MIXTO EL VERBO;4A AVENIDA NORTE GRANJA NO. 5 CASA 11 COLONIA EL BILBAO;51564001;LUCINDA ARCHILA GUERRERO DE PAREDES;MAGDA AZUCENA AROCHE MOLINA;PARVULOS;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0054-43;05-006;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO MIXTO EL VERBO;4A AVENIDA NORTE GRANJA NO. 5 CASA 11 COLONIA EL BILBAO;53601095;LUCINDA ARCHILA GUERRERO DE PAREDES;MAGDA AZUCENA AROCHE MOLINA;PRIMARIA;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0055-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;LICEO MIXTO SAN JOSɼ/td>;1A. CALLE 1-64 ZONA 1;78825138;JUAN FRANCISCO GODOY DAVILA;LIGIA MIRTALA BALCRCEL SILIɚAR;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-02-0057-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;LICEO MIXTO SAN JOSE;1 CALLE 1-64 ZONA 1;78825138;JUAN FRANCISCO GODOY DAVILA;LIGIA MIRTALA BALCRCEL SILIɚAR;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0058-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;LICEO MIXTO SAN JOSɼ/td>;1 CALLE 1-64 ZONA 1;78825138;JUAN FRANCISCO GODOY DAVILA;LIGIA MIRTALA BALCRCEL SILIɚAR;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0060-42;05-008;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;EODP ANEXA A EORM;1RA AVENIDA COLONIA VISTA LINDA;51532765;LINDA ESMERALDA SANCHEZ DE MORALES;SILVIA LEONOR CORTEZ DE LA CRUZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0061-42;05-008;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;"COLEGIO DIOCESANO ""MARIA AUXILIADORA""";3A AVENIDA 5-103;78821111;LINDA ESMERALDA SANCHEZ DE MORALES;MAŔ DEL CARMEN CURRUCHICHE XAJPOT;PARVULOS;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0062-43;05-008;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;"COLEGIO DIOCESANO ""MARIA AUXILIADORA""";3A AVENIDA 5-103;78821111;LINDA ESMERALDA SANCHEZ DE MORALES;MAŔ DEL CARMEN CURRUCHICHE XAJPOT;PRIMARIA;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0066-45;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;"COLEGIO DIOCESANO ""MARIA AUXILIADORA""";3A AVENIDA 5-103;78221111;JUAN FRANCISCO GODOY DAVILA;MAŔ DEL CARMEN CURRUCHICHE XAJPOT;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0067-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ;CALZADA 15 DE SEPTIEMBRE;59416998;JUAN FRANCISCO GODOY DAVILA;AMALIA ELIZABETH IXCOY GONZLEZ;DIVERSIFICADO;MUNICIPAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0068-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;"COLEGIO DIOCESANO ""MAŔ AUXILIADORA""";3A AVENIDA 5-103;78821111;JUAN FRANCISCO GODOY DAVILA;MAŔ CRUZ RODR͇UEZ VALENCIA DE TON;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0069-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;"COLEGIO DIOCESANO ""MAŔ AUXILIADORA""";3A AVENIDA 5-103;78821111;JUAN FRANCISCO GODOY DAVILA;MAŔ CRUZ RODR͇UEZ VALENCIA DE TON;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0070-43;05-006;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;"EOUM ""FUNDACIӎ POR LA VIDA""";5 CALLE 1-68 ZONA CANTӎ EL PALMAR;54764858;LUCINDA ARCHILA GUERRERO DE PAREDES;REGINA MARISOL GAITAN DIEGUEZ;PRIMARIA;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0071-42;05-006;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;"EODP ANEXA A EOUM ""FUNDACION POR LA VIDA""";5A. CALLE 1-68 ZONA 1 CANTӎ EL PALMAR;54764858;LUCINDA ARCHILA GUERRERO DE PAREDES;REGINA MARISOL GAITAN DIEGUEZ;PARVULOS;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0072-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;LICEO MIXTO SAN JOSɼ/td>;1ERA CALLE 1-64 ZONA 1;78825138;JUAN FRANCISCO GODOY DAVILA;LIGIA MIRTALA BALCRCEL SILIɚAR;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0073-45;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO PARTICULAR MIXTO LA ENSEсNZA;1ERA CALLE 3-67 ZONA 1;78825348;JUAN FRANCISCO GODOY DAVILA;PABLO BENJAMIN MATEO MOREIRA;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0074-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL;1RA CALLE 1-95 ZONA 1;47006877;JUAN FRANCISCO GODOY DAVILA;ANA MARGARITA TANTI GONZLEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0075-45;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL;1RA CALLE 1-95 ZONA 1;47006877;JUAN FRANCISCO GODOY DAVILA;ANA MARGARITA TANTI GONZLEZ;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0076-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL;"5A. AVENIDA ""A"" 2-49 ZONA 1";78825713;JUAN FRANCISCO GODOY DAVILA;HILDA GABRIELA GUZMN PER DE TOBAR;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0077-45;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;INSTITUTO TECNICO PRIVADO CAMANTULUL;INSTITUTO DE EUCACION BASICA POR COOPERATIVA;42204765;JUAN FRANCISCO GODOY DAVILA;JULIO ADN JERɚ;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0078-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;INSTITUTO TECNICO PRIVADO CAMANTULUL;5A. AVENIDA 4-65 ZONA 1;54932388;JUAN FRANCISCO GODOY DAVILA;JULIO ADN JERɚ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0079-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;INSTITUTO TECNICO PRIVADO CAMANTULUL;INSTITUTO DE EUCACION BASICA POR COOPERATIVA;42204765;JUAN FRANCISCO GODOY DAVILA;JULIO ADN JERɚ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0080-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO PARTICULAR MIXTO SAGRADO CORAZӎ;"4TA. AVENIDA NORTE 1RA. CALLE ""A"" LOTIFICACIӎ EL BILBAO";77746400;JUAN FRANCISCO GODOY DAVILA;MAŔ DOLORES PɒEZ TUCHN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0081-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO COSTASUR;CAMINO A VISTA LINDA CONTIGUO AL HIPODROMO MUNICIPAL 0-1;78821541;JUAN FRANCISCO GODOY DAVILA;LUIS ALBERTO FIGUEROA ALVAREZ;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-02-0082-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;LICEO PREUNIVERSITARIO DEL SUR;4A. AVENIDA 2-39 ZONA 1;78821508;JUAN FRANCISCO GODOY DAVILA;LIC. CRISTIAN ALEXANDER PɒEZ GONZLEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0083-42;05-008;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;LICEO INFANTIL MONTESSORI;4TA CALLE 5-445 ZONA 1;41498797;LINDA ESMERALDA SANCHEZ DE MORALES;IRMA VIOLETA GLVEZ GARĆ;PARVULOS;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0084-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;"COLEGIO PARTICULAR MIXTO ""SAGRADO CORAZӎ""";"4TA. AVENIDA NORTE 1ERA. CALLE ""A"" LOTIFICACIӎ EL BILBAO";77746400;JUAN FRANCISCO GODOY DAVILA;MAŔ DOLORES PɒEZ TUCHN;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0089-45;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO EVANGɌICO CENTROAMERICANO BETHEL;2A. AVENIDA 6A. CALLE 2-55;78822539;JUAN FRANCISCO GODOY DAVILA;MIRIAM ORALIA AGUILAR MONJES;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0090-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO PARTICULAR MIXTO SAGRADO CORAZӎ;"4TA. AVENIDA NORTE 1RA. CALLE ""A"" LOTIFICACIӎ EL BILBAO";77746400;JUAN FRANCISCO GODOY DAVILA;MAŔ DOLORES PɒEZ TUCHN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0091-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO PARTICULAR MIXTO SAGRADO CORAZӎ;"4TA. AVENIDA NORTE 1RA. CALLE ""A"" LOTIFICACIӎ EL BILBAO";77746400;JUAN FRANCISCO GODOY DAVILA;MAŔ DOLORES PɒEZ TUCHN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0092-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO PARTICULAR MIXTO SAGRADO CORAZӎ;"4TA. AVENIDA NORTE 1RA. CALLE ""A"" LOTIFICACIӎ EL BILBAO";77746400;JUAN FRANCISCO GODOY DAVILA;MAŔ DOLORES PɒEZ TUCHN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0093-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO PARTICULAR MIXTO SAGRADO CORAZӎ;"4TA. AVENIDA NORTE 1RA. CALLE ""A"" LOTIFICACIӎ EL BILBAO";77746400;JUAN FRANCISCO GODOY DAVILA;MAŔ DOLORES PɒEZ TUCHN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0094-45;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO PARTICULAR MIXTO LA ENSEсNZA;1A. CALLE 3-67 ZONA 1;78825348;JUAN FRANCISCO GODOY DAVILA;PABLO BENJAMIN MATEO MOREIRA;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0095-43;05-006;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO MADRE TIERRA;KM. 93.8 RUTA CA-2 OCCIDENTE.;42761366;LUCINDA ARCHILA GUERRERO DE PAREDES;SARA MARISOL BARILLAS MART͎EZ;PRIMARIA;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0096-42;05-006;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO MADRE TIERRA;KM. 93.8 RUTA CA-2 OCCIDENTE.;42761366;LUCINDA ARCHILA GUERRERO DE PAREDES;SARA MARISOL BARILLAS MART͎EZ;PARVULOS;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0097-45;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO MADRE TIERRA;KM. 93.8 RUTA CA-2 OCCIDENTE;42761366;JUAN FRANCISCO GODOY DAVILA;MILAGRO DE MAŔ VSQUEZ OVALLE;BASICO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0098-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO MADRE TIERRA;KM. 93.8 RUTA CA-2 OCCIDENTE.;42761366;JUAN FRANCISCO GODOY DAVILA;MILAGRO DE MAŔ VSQUEZ OVALLE;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0101-45;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;INSTITUTO TɃNICO PRIVADO CAMANTULUL;5A. AVENIDA 4-65 ZONA 1;54932388;JUAN FRANCISCO GODOY DAVILA;JULIO ADN JERɚ;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0102-45;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;INSTITUTO TɃNICO PRIVADO CAMANTULUL;5A. AVENIDA 4-65 ZONA 1;54932388;JUAN FRANCISCO GODOY DAVILA;JULIO ADN JERɚ;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0103-45;05-033;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;INSTITUTO PRIVADO MIXTO DE COMPUTACIӎ INFORMATICA;4TA. AV. 5-55 ZONA 1;78822518;REMY ARTURO SINAY GUDIEL;KEYLA JUDITH PAIZ HERNANDEZ;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0104-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL;1RA CALLE 1-95 ZONA 1;47006877;JUAN FRANCISCO GODOY DAVILA;ANA MARGARITA TANTI GONZLEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0105-45;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL;1RA CALLE 1-95 ZONA 1;47006877;JUAN FRANCISCO GODOY DAVILA;ANA MARGARITA TANTI GONZLEZ;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0106-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;INSTITUTO MUNICIPAL DE EDUCACIӎ BSICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ;5TA. CALLE 5-251 CALZADA 15 DE SEPTIEMBRE;78821827;JUAN FRANCISCO GODOY DAVILA;VICTOR MANUEL MORATAYA HERRERA;DIVERSIFICADO;MUNICIPAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0108-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;LICEO PREUNIVERSITARIO DEL SUR;4A. AVENIDA 2-39 ZONA 1;78821508;JUAN FRANCISCO GODOY DAVILA;LIC. CRISTIAN ALEXANDER PɒEZ GONZLEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-02-0109-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;"COLEGIO PARTICULAR MIXTO ""LA ENSEсNZA""";1RA. CALLE 3-67 ZONA 1;78822044;JUAN FRANCISCO GODOY DAVILA;PABLO BENJAMIN MATEO MOREIRA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0110-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;LICEO PREUNIVERSITARIO DEL SUR;"5TA. AVENIDA ""A"" 2-49 ZONA 1";78821508;JUAN FRANCISCO GODOY DAVILA;LIC. CRISTIAN ALEXANDER PɒEZ GONZLEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0112-43;05-008;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;LICEO INFANTIL MONTESSORI;4A CALLE 5-441 CASA DE LOS PINOS;54174966;LINDA ESMERALDA SANCHEZ DE MORALES;IRMA VIOLETA GLVEZ GARĆ;PRIMARIA;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0113-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;INSTITUTO TɃNICO DE CAPACITACIӎ Y PRODUCTIVIDAD INTECAP;KM 93 CARRETERA CA2 A MAZATENANGO;78280100;JUAN FRANCISCO GODOY DAVILA;CARLOS GUILLERMO CUSTODIO LINARES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-02-0114-42;05-008;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;LICEO MIXTO BILINGUE MAŔ CRISTINA;5TA CALLE PONIENTE 0-32 CAMINO AL JORDAN;79334058;LINDA ESMERALDA SANCHEZ DE MORALES;NANCY LORENA REAN LOPEZ;PARVULOS;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0115-43;05-008;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;LICEO MIXTO BILINGUE MAŔ CRISTINA;5TA CALLE PONIENTE 0-32 CAMINO AL JORDAN;49472785;LINDA ESMERALDA SANCHEZ DE MORALES;NANCY LORENA REAN LOPEZ;PRIMARIA;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0116-45;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;INSTITUTO MUNICIPAL DE EDUCACIӎ BSICA;KM. 98 CARRETERA A MAZATENANGO ALDEA XAY|/td>;45241789;JUAN FRANCISCO GODOY DAVILA;ALBIN MAXIMINO MARTINEZ VELASQUEZ;BASICO;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0117-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO CRISTIANO EMMANUEL;1A. CALLE LOTE NO. 10 COLONIA EL BILBAO, ZONA 1;54478050;JUAN FRANCISCO GODOY DAVILA;INGRID YANETH OSORIO CAMPOS;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0118-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO CRISTIANO EMMANUEL;1A. CALLE LOTE NO. 10 COLONIA EL BILBAO, ZONA 1;79333942;JUAN FRANCISCO GODOY DAVILA;INGRID YANETH OSORIO CAMPOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0120-45;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO CRISTIANO EMMANUEL;1A. CALLE LOTE NO. 10 COLONIA EL BILBAO, ZONA 1;54478050;JUAN FRANCISCO GODOY DAVILA;INGRID YANETH OSORIO CAMPOS;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0121-42;05-006;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO CRISTIANO EMMANUEL;1A. CALLE, LOTE NO. 10 COLONIA EL BILBAO, ZONA 1;79333942;LUCINDA ARCHILA GUERRERO DE PAREDES;WILMAR DAMIAN MONROY GӍEZ;PARVULOS;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0122-43;05-006;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO CRISTIANO EMMANUEL;1A. CALLE LOTE NO. 10 COLONIA EL BILBAO, ZONA 1;79333942;LUCINDA ARCHILA GUERRERO DE PAREDES;WILMAR DAMIAN MONROY GӍEZ;PRIMARIA;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0123-45;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO CRISTIANO EMMANUEL;1A. CALLE LOTE NO. 10 COLONIA EL BILBAO, ZONA 1;54478050;JUAN FRANCISCO GODOY DAVILA;INGRID YANETH OSORIO CAMPOS;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0124-45;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;INSTITUTO MUNICIPAL DE EDUCACIӎ BSICA;"CENTRO URBANO EL CAJӎ SECTOR LA 40, CALLE LA ""ARABELA""";48095188;JUAN FRANCISCO GODOY DAVILA;TERESA DE JESړ BOR CHIQU͎;BASICO;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-02-0125-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL;1RA CALLE 1-95 ZONA 1;47006877;JUAN FRANCISCO GODOY DAVILA;ANA MARGARITA TANTI GONZLEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-02-0126-46;05-007;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;INSTITUTO DE FORMACIӎ CUALIFICADA;5A. AVENIDA 4-65 ZONA 1;57082235;JUAN FRANCISCO GODOY DAVILA;MILVIA JOHANA GARĆ ARDӎ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-02-0127-42;05-008;ESCUINTLA;SANTA LUCIA COTZUMALGUAPA;COLEGIO EVANGɌICO SALEM;CALLEJӎ SAZO NO. 37 ALDEA EL TRANSITO SECTOR 2;32502747;LINDA ESMERALDA SANCHEZ DE MORALES;HEBER ADONIRAN CRUZ REYES;PARVULOS;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
