;;;;;;;;;;;;;;;;
CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
20-07-1550-43;20-014;CHIQUIMULA;ESQUIPULAS;COLEGIO PRIVADO MIXTO RENACIMIENTO;5A. AVENIDA 2-25 ZONA 1;79432012;LANDELINO CRUZ GARCIA;;PRIMARIA;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-1551-45;20-014;CHIQUIMULA;ESQUIPULAS;COLEGIO PRIVADO MIXTO RENACIMIENTO;5AV. 2-25 ZONA 1;79432012;LANDELINO CRUZ GARCIA;;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-1596-42;20-015;CHIQUIMULA;ESQUIPULAS;CEIN -PAIN-;ALDEAS SAN NICOLAS;49442329;LANDELINO CRUZ GARCIA;EDNA ODILIA ACEVEDO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-1618-42;20-015;CHIQUIMULA;ESQUIPULAS;COLEGIO CATOLICO PRIVADO MIXTO 'SAN BENITO';13 CALLE 6-06 ZONA 1;79431391;LANDELINO CRUZ GARCIA;MARIA OFELIA SAMAYOA ACEVEDO;PARVULOS;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-1639-42;20-035;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;ALDEA SANTA ROSALIA;49208734;OSWALDO RAFAEL SALINAS BRENES;JENNY SAMARIA HERNNDEZ PɒEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-1640-42;20-035;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;ALDEA BELEN;42115484;OSWALDO RAFAEL SALINAS BRENES;ELOISA URRUTIA BUEZO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-1668-42;20-035;CHIQUIMULA;ESQUIPULAS;EODP;9A. CALLE 5-84 ZONA 1;79432020;OSWALDO RAFAEL SALINAS BRENES;DANIA MARIBEL SOSA GUERRA;PARVULOS;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-1823-45;20-015;CHIQUIMULA;ESQUIPULAS;COLEGIO CRISTIANO SHALOM;5A. AVENIDA A 4-60 ZONA 1;79433008;LANDELINO CRUZ GARCIA;;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-1895-45;20-025;CHIQUIMULA;ESQUIPULAS;INEB DE TELESECUNDARIA;CASERIO CUEVITAS;;BYRON HORACIO SARCEя ZEPEDA;;BASICO;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-1909-46;20-015;CHIQUIMULA;ESQUIPULAS;COLEGIO CATOLICO PRIVADO MIXTO 'SAN BENITO';13 CALLE 6-06 ZONA 1;79431391;LANDELINO CRUZ GARCIA;MARIO RICARDO LEIVA D́Z;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-1938-45;20-015;CHIQUIMULA;ESQUIPULAS;COLEGIO CATOLICO PRIVADO MIXTO 'SAN BENITO';13 CALLE 6-06 ZONA 1;79431391;LANDELINO CRUZ GARCIA;MARIO RICARDO LEIVA D́Z;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-1939-42;20-015;CHIQUIMULA;ESQUIPULAS;COLEGIO CATOLICO PRIVADO MIXTO 'SAN BENITO';13 CALLE 6-06 ZONA 1;79431391;LANDELINO CRUZ GARCIA;;PARVULOS;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-1988-42;20-035;CHIQUIMULA;ESQUIPULAS;EODP;"5A. CALLE ""A"" 7-58 ZONA 1 BARRIO SAN JOAQU͎";51146424;OSWALDO RAFAEL SALINAS BRENES;WENDY XIOMARA ESPINOZA MEJ́;PARVULOS;OFICIAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-07-2053-42;20-035;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EOUM DR. ROMEO DE LEON;BARRIO SANTA ANA;56907946;OSWALDO RAFAEL SALINAS BRENES;ZUIRY MAŔ FERNNDEZ LӐEZ;PARVULOS;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2058-45;20-044;CHIQUIMULA;ESQUIPULAS;"COLEGIO PRIVADO MIXTO ""MONTESSORI""";6A. AV. 6-99 ZONA 1;79431270;LANDELINO CRUZ GARCIA;ROXANA MIRELLA ALVAREZ GUEVARA;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2066-46;20-015;CHIQUIMULA;ESQUIPULAS;COLEGIO CATOLICO PRIVADO MIXTO 'SAN BENITO';13 CALLE 6-06 ZONA 1;79431391;LANDELINO CRUZ GARCIA;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-07-2067-42;20-035;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EOUM;COLONIA LOS PINOS;42200403;OSWALDO RAFAEL SALINAS BRENES;MAŔ FERNANDA PɒEZ BERGANZA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2085-46;20-014;CHIQUIMULA;ESQUIPULAS;INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA;ALDEA CHANMAGUA;;LANDELINO CRUZ GARCIA;;DIVERSIFICADO;MUNICIPAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2097-45;20-014;CHIQUIMULA;ESQUIPULAS;COLEGIO PRIVADO MIXTO RENACIMIENTO;5A. AV. 2-25 ZONA 1;79432012;LANDELINO CRUZ GARCIA;LUIS ARIEL SANDOVAL ARANA;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIQUIMULA
20-07-2098-46;20-014;CHIQUIMULA;ESQUIPULAS;COLEGIO PRIVADO MIXTO RENACIMIENTO;5A. AV. 2-25 ZONA 1;79432012;LANDELINO CRUZ GARCIA;LUIS ARIEL SANDOVAL ARANA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIQUIMULA
20-07-2102-45;20-034;CHIQUIMULA;ESQUIPULAS;INSTITUTO DE EDUCACIӎ BSICA NOCTURNO POR COOPERATIVA DE ENSEсNZA;10A. CALLE 6-27 ZONA 1;45353550;BYRON HORACIO SARCEя ZEPEDA;GLORIA AREL͠CORTEZ OLIVA;BASICO;COOPERATIVA;URBANA;ABIERTA;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);CHIQUIMULA
20-07-2103-45;20-034;CHIQUIMULA;ESQUIPULAS;INSTITUTO DE EDUCACION BASICA POR COOPERATIVA DE ENSEсNZA;ALDEA LAS PEсS;50499554;BYRON HORACIO SARCEя ZEPEDA;EVELYN ROXANA PERALTA LANDAVERRY;BASICO;COOPERATIVA;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2175-42;20-015;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;CASERIO RINCON DE MARIA ALDEA JAGUA;;LANDELINO CRUZ GARCIA;SONIA DEL CARMEN MAR͎ OCHOA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2176-42;20-015;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;ALDEA SAN PEDRO JAGUA;50587310;LANDELINO CRUZ GARCIA;FTIMA MAŔ PERALTA MAR͎;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2192-42;20-044;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;CASERIO SAN FRANCISCO BUENA VISTA ALDEA JAGUA;30922746;LANDELINO CRUZ GARCIA;GLENDY DINORA PERALTA GUILLɎ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2193-42;20-015;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;ALDEA CARBONERA;;LANDELINO CRUZ GARCIA;MILBY VIANEZA CRUZ SOTO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2195-42;20-014;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;CASERIO EL PINO ALDEA JAGUA;;LANDELINO CRUZ GARCIA;;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2196-42;20-015;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;ALDEA MONTEROS;55678273;LANDELINO CRUZ GARCIA;KIMBERLY STEPHANY ESPINO CHINCHILLA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2197-42;20-015;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;CASERIO AGUA CALIENTE, ALDEA ATULAPA;55678273;LANDELINO CRUZ GARCIA;KAREN ELIZA CALDERӎ GUERRA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2198-42;20-044;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;CASER͏ TONTOLES, ALDEA OLOPITA;51597838;LANDELINO CRUZ GARCIA;PASTORA DEL CARMEN GUTIɒREZ ESQUIVEL;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2199-42;20-014;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;ALDEA HORCONES;;LANDELINO CRUZ GARCIA;;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2200-42;20-035;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;ALDEA TIMUSHAN;54513707;OSWALDO RAFAEL SALINAS BRENES;HEYDI CORINA MONROY GUERRA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2201-42;20-035;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;ALDEA TIZAQUIN;59237365;OSWALDO RAFAEL SALINAS BRENES;SILVIA MARITZA DIAZ MORALES;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2202-42;20-015;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;ALDEA EL CARRIZAL;;LANDELINO CRUZ GARCIA;;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2216-42;20-014;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;CASERIO LAS SOPAS ALDEA JAGUA;;LANDELINO CRUZ GARCIA;;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2217-42;20-014;CHIQUIMULA;ESQUIPULAS;EODP ANEXA A EORM;ALDEA LAS PEсS;;LANDELINO CRUZ GARCIA;PATRICIA JUDITH PAZOS BLANCO;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2299-42;20-014;CHIQUIMULA;ESQUIPULAS;ESCUELA MUNICIPAL DE PARVULOS;CASERIO AGUA ZARCA ALDEA ATULAPA;;LANDELINO CRUZ GARCIA;;PARVULOS;MUNICIPAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2301-43;20-014;CHIQUIMULA;ESQUIPULAS;EMRM ESCUELA MUNICIPAL RURAL MIXTA;CASERIO SAN CRISTOBAL ALDEA OLOPITA;54571141;LANDELINO CRUZ GARCIA;MIRNA YAMAL͠RAM͒EZ VALENZUELA;PRIMARIA;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2302-43;20-015;CHIQUIMULA;ESQUIPULAS;ESCUELA MUNICIPAL RURAL MIXTA;CASERIO EL CERRON ALDEA ATULAPA;33433063;LANDELINO CRUZ GARCIA;LUCRECIA MAX TUL;PRIMARIA;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2303-43;20-015;CHIQUIMULA;ESQUIPULAS;EORM;CASERIO VARALES, ALDEA CHANMAGUA;;LANDELINO CRUZ GARCIA;DORA CAROLINA RAMOS GARĆ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2304-43;20-035;CHIQUIMULA;ESQUIPULAS;EORM;FINCA EL CASCAJAL, CASERIO EL BARRIAL, ALDEA SAN NICOLAS;41359677;OSWALDO RAFAEL SALINAS BRENES;OTONIEL RENE DIAZ ERAZO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2318-45;20-025;CHIQUIMULA;ESQUIPULAS;INSTITUTO BASICO DE TELESECUNDARIA;ALDEA EL CARRIZAL;;BYRON HORACIO SARCEя ZEPEDA;;BASICO;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2365-46;20-014;CHIQUIMULA;ESQUIPULAS;COLEGIO PRIVADO MIXTO RENACIMIENTO;5A. AV, 2-25 ZONA 1 ESQUIPULAS;;LANDELINO CRUZ GARCIA;;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2370-43;20-014;CHIQUIMULA;ESQUIPULAS;EOUM;17A. QUINTA CALLE, COLONIA SAN MATEO 2, ZONA 2;49454565;LANDELINO CRUZ GARCIA;GLENDA ARGENTINA SNCHEZ;PRIMARIA;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2390-43;20-014;CHIQUIMULA;ESQUIPULAS;EMRM ESCUELA MUNICIPAL RURAL MIXTA;CASERIO DOS RIOS, ALDEA SAN ISIDRO;53801006;LANDELINO CRUZ GARCIA;SANDY SUCELY LEMUS CORONADO;PRIMARIA;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2392-42;20-035;CHIQUIMULA;ESQUIPULAS;EODP;CASERIO MONTESINAS ALDEA ATULAPA;49154566;OSWALDO RAFAEL SALINAS BRENES;HEIDI NORALI SALVADOR MEJ́;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2393-43;20-015;CHIQUIMULA;ESQUIPULAS;EMRM;CASERIO SAN NICOLAS ARRIBA, ALDEA SAN NICOLAS;32758615;LANDELINO CRUZ GARCIA;ELSA GRISELDA LӐEZ RAM͒EZ;PRIMARIA;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2395-43;20-014;CHIQUIMULA;ESQUIPULAS;EMRM ESCUELA MUNICIPAL RURAL MIXTA;CASERIO EL MIRADOR ALDEA OLOPITA;57158148;LANDELINO CRUZ GARCIA;JORGE ANTONIO VIDES MEJ́;PRIMARIA;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2396-43;20-014;CHIQUIMULA;ESQUIPULAS;EMRM;CASERIO CUESTA DEL PEDRERO ALDEA SAN ISIDRO;53063387;LANDELINO CRUZ GARCIA;AXEL NEHEḾS SANTOS MEJ́;PRIMARIA;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2400-43;20-015;CHIQUIMULA;ESQUIPULAS;EMRM ESCUELA MUNICIPAL RURAL MIXTA;CASERIO EL PEDREGAL ALDEA CHANMAGUA;58910227;LANDELINO CRUZ GARCIA;CLAUDIA GABRIELA VILLEDA FERNNDEZ;PRIMARIA;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2401-43;20-015;CHIQUIMULA;ESQUIPULAS;EMRM ESCUELA MUNICIPAL RURAL MIXTA;CASERIO LA RINCONADA ALDEA CAFETALES;49316941;LANDELINO CRUZ GARCIA;MELVIN NEEMIAS PEREZ RAMIREZ;PRIMARIA;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2402-42;20-015;CHIQUIMULA;ESQUIPULAS;ESCUELA MUNICIPAL DE PARVULOS;COLONIA LOMA LINDA;;LANDELINO CRUZ GARCIA;;PARVULOS;MUNICIPAL;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2404-45;20-025;CHIQUIMULA;ESQUIPULAS;INEB DE TELESECUNDARIA;ALDEA MONTEROS;56131547;BYRON HORACIO SARCEя ZEPEDA;MARIA RAQUEL DUQUE GUERRA;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-07-2408-46;20-015;CHIQUIMULA;ESQUIPULAS;INSTITUTO BASICO ESQUIPULTECO Y CIENCIAS COMERCIALES (INBECC);5A. CALLE A 6-74 ZONA 1;79430127;LANDELINO CRUZ GARCIA;;DIVERSIFICADO;PRIVADO;URBANA;TEMPORAL TITULOS;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);CHIQUIMULA
20-07-2409-45;20-014;CHIQUIMULA;ESQUIPULAS;INSTITUTO BASICO DE TELESECUNDARIA;ALDEA SAN ISIDRO;40842760;LANDELINO CRUZ GARCIA;DELMY GRISELDA LEMUS CORONADO;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0001-43;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;EORM;CASERIO YAJAL ALDEA APANTES;54607020;JORGE ALBERTO SAAVEDRA LOPEZ;MAŔ ANATALIA DUBӎ ALARCӎ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0002-43;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;EORM;CANTON LAS GUACAMAYAS;55568618;JORGE ALBERTO SAAVEDRA LOPEZ;SANDRA LORENA VSQUEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0003-43;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;EORM;CASERIO LAS ANONAS ALDEA MONTE BARROSO;31441630;JORGE ALBERTO SAAVEDRA LOPEZ;YENY ODETH D́Z ROMERO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0004-46;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;COLEGIO CRISTIANO CRISTO VIENE YA;COLONIA BETHEL ALDEA LA ERMITA;79437534;JORGE ALBERTO SAAVEDRA LOPEZ;EVER AROLDO CORTEZ GUERRA;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0005-45;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;INSTITUTO NACIONAL DE EDUCACIӎ BSICA JUAN ANTONIO VANEGAS HERNNDEZ;A UN COSTADO DE LA MUNICIPALIDAD;46279296;JORGE ALBERTO SAAVEDRA LOPEZ;JɓSICA FABIOLA DUARTE QUIJADA;BASICO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0006-46;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;COLONIA NUEVA;30194721;JORGE ALBERTO SAAVEDRA LOPEZ;ULISES RIVERA ACEVEDO;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0007-45;20-025;CHIQUIMULA;CONCEPCION LAS MINAS;INEB DE TELESECUNDARIA;ALDEA ANGUIATU;32877438;BYRON HORACIO SARCEя ZEPEDA;ELVIA MARITZA MENDEZ MONROY;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0008-45;20-025;CHIQUIMULA;CONCEPCION LAS MINAS;INEB DE TELESECUNDARIA;ALDEA LIQUIDAMBAR;50452650;BYRON HORACIO SARCEя ZEPEDA;SAULO ISÁS LӐEZ LӐEZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0009-45;20-025;CHIQUIMULA;CONCEPCION LAS MINAS;INEB DE TELESECUNDARIA;ALDEA SAN JOSE;47028186;BYRON HORACIO SARCEя ZEPEDA;BLANCA HORTENCIA DUARTE CASTAхDA;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0010-45;20-025;CHIQUIMULA;CONCEPCION LAS MINAS;INEB DE TELESECUNDARIA;ALDEA CRUZ CALLE;58201864;BYRON HORACIO SARCEя ZEPEDA;MARGARITA DRUSSILA ORDӑEZ RIVERA;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0011-42;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;EODP;CASERIO LA REFORMA, ALDEA VALERIANO;;JORGE ALBERTO SAAVEDRA LOPEZ;---;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0012-42;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;EODP ANEXA A EORM;ALDEA VALERIANO;;JORGE ALBERTO SAAVEDRA LOPEZ;---;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0013-42;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;EODP ANEXA A EORM;ALDEA SANTA ANITA;;JORGE ALBERTO SAAVEDRA LOPEZ;LESDY MARISOL RAM͒EZ FELIPE;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0014-45;20-025;CHIQUIMULA;CONCEPCION LAS MINAS;INEB DE TELESECUNDARIA;CASERIO LLANO LOS CONACASTES, ALDEA LA ERMITA;53713768;BYRON HORACIO SARCEя ZEPEDA;ANGEL GUILLERMO MAZARIEGOS GUDIEL;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0015-43;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;EORM;CASERIO EL LLANO ALDEA RODEO EL ESPINO;30287801;JORGE ALBERTO SAAVEDRA LOPEZ;HILDA ROSSMARY MART͎EZ ALARCӎ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0016-42;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;ESCUELA MUNICIPAL DE PARVULOS;CASERIO LLANO EL PLATANAR, ALDEA RODEO EL ESPINO;;JORGE ALBERTO SAAVEDRA LOPEZ;---;PARVULOS;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0017-42;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;ESCUELA MUNICIPAL DE PARVULOS ANEXA A EMRM;CASERIO LAS CRUCES, ALDEA APANTES;;JORGE ALBERTO SAAVEDRA LOPEZ;ALVINA YANETH RIVERA LOPEZ;PARVULOS;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0018-46;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;COLEGIO MUNICIPAL DE EDUCACION DIVERSIFICADA;COLONIA NUEVA;79435110;JORGE ALBERTO SAAVEDRA LOPEZ;SANDRA ERUDINA ESPINO CASTILLO;DIVERSIFICADO;MUNICIPAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIQUIMULA
20-08-0019-46;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;COLEGIO MUNICIPAL DE EDUCACIӎ DIVERSIFICADA;COLONIA NUEVA;79435110;JORGE ALBERTO SAAVEDRA LOPEZ;SANDRA ERUDINA ESPINO CASTILLO;DIVERSIFICADO;MUNICIPAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-08-0020-46;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;INSTITUTO NACIONAL DE EDUCACIӎ DIVERSIFICADA;COLONIA NUEVA;30194721;JORGE ALBERTO SAAVEDRA LOPEZ;ULISES RIVERA ACEVEDO;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIQUIMULA
20-08-0023-43;20-040;CHIQUIMULA;CONCEPCION LAS MINAS;ESCUELA OFICIAL RURAL MIXTA;ALDEA MONTE BARROSO;47449822;JORGE ALBERTO SAAVEDRA LOPEZ;--;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIQUIMULA
